Date,Close,SMA_3,EMA_3,RSI,MACD_line,MACD_signal,slow_K,slow_D,BB_MA,BB_upper,BB_lower,STDDEV,ADX,ROC,MOM,positions
2023-01-04,131.248001,130.96233599999996,131.33459581968907,33.0843135799833,-1.5731131448829387,-1.4895796251401883,36.8285651482687,36.8285651482687,132.3593325555556,134.54122595949187,130.17743915161932,2.1784799957627365,34.04509628524012,0.9883877394285274,-1.5419920000000218,0
2023-01-05,132.246002,131.42933633333328,131.79029890984452,44.068578221568224,-1.2627360100515546,-1.4139650867773104,60.83447154748746,60.83447154748746,132.34700000000004,134.5300612433154,130.16393875668467,1.8156327026854213,32.65479299758608,0.9960982949535541,-0.5180059999999855,0
2023-01-06,133.307007,132.2670033333333,132.54865295492226,53.52986539462405,-0.808025972647755,-1.2119853820674586,72.46034184751304,72.46034184751304,132.404446,134.65720945239028,130.15168254760974,1.5008341292520302,30.88949985815514,0.9986591476954375,-0.1789850000000115,0
2023-01-09,131.862,132.47166966666666,132.20532647746114,42.19009669736886,-0.8101538269685591,-1.0780415303678255,44.70910313040135,44.70910313040135,132.3042228888889,134.56432936829202,130.04411640948575,0.9291795615789745,29.68999754730132,0.9837951784725184,-2.1719970000000046,0
2023-01-10,131.729004,132.299337,131.96716523873056,41.25174469717632,-0.8053461658653305,-0.9871430755336604,36.94791617821455,36.94791617821455,132.10900200000003,134.22607342586576,129.9919305741343,0.935852315050629,28.57617397293706,0.9910695777784466,-1.1869959999999935,1
2023-01-11,132.100998,131.897334,132.03408161936528,45.227007780459445,-0.6914868566440475,-0.8885910025704561,22.67140519291,22.67140519291,131.89422433333337,133.52228029729682,130.26616836936992,0.9377810591002048,27.26640524742277,1.0095991210241193,1.2559970000000078,0
2023-01-12,131.901993,131.91066500000002,131.96803730968264,43.39435988997603,-0.6377163489048314,-0.8049661180152479,45.10816614936192,45.10816614936192,131.78155688888893,133.24299655365365,130.3201172241242,0.943798376586404,27.28177052427144,1.0084712368241096,1.1079870000000085,0
2023-01-13,129.171997,131.05832933333338,130.5700171548413,26.323160867507617,-1.148527871519235,-0.9194867025165769,31.6374743269684,31.6374743269684,131.5956675555556,133.7484162422745,129.4429188688367,1.2244219236672096,28.05440749954263,0.9841825857599158,-2.0760039999999833,0
2023-01-16,128.026001,129.69999700000002,129.29800907742066,22.070910154773333,-1.6373950983976613,-1.1587895011436051,13.78575308669332,13.78575308669332,131.28811144444447,134.39192821726516,128.18429467162377,1.578181947817247,28.841742653842605,0.9680897650123291,-4.220000999999996,1
2023-01-17,128.320999,128.50633233333338,128.80950403871032,25.676606224650623,-1.792884934976854,-1.370154645754688,19.05356887117627,19.05356887117627,130.96288900000002,134.5854109835671,127.34036701643294,1.7132714596973777,29.336798103847823,0.9625975549807371,-4.986007999999998,0
2023-01-18,128.281006,128.20933533333337,128.54525501935515,25.490066137221625,-1.8172156756906759,-1.519174989066684,21.544124834958918,21.544124834958918,130.5223338888889,134.37087275303003,126.6737950247478,1.7033315062331496,28.151353184068167,0.9728428660266035,-3.580994000000004,1
2023-01-19,128.539001,128.38033533333336,128.54212800967758,29.35287436431173,-1.7019423296199534,-1.5800974359177737,29.84902699367836,29.84902699367836,129.99255544444446,133.45527973066822,126.5298311582207,1.7082606110631797,27.050582901415627,0.9757835943252103,-3.19000299999999,0
2023-01-20,128.369995,128.39666733333334,128.45606150483877,28.23420397888901,-1.5989948640112175,-1.5863965786155882,25.92322708807949,25.92322708807949,129.60455488888888,132.92195101671652,126.28715876106125,1.7992055720209525,25.243192227388622,0.9717564359354801,-3.7310030000000154,1
2023-01-23,129.354004,128.75433333333334,128.9050327524194,42.99225763291901,-1.2673155147389537,-1.4800362239900433,44.205471451952015,44.205471451952015,129.340666,132.29846315450243,126.38286884549755,1.8160401756058904,23.705760876918,0.9806827103817908,-2.547989000000001,0
2023-01-24,130.597,129.440333,129.7510163762097,56.250878809585224,-0.7620735812160149,-1.2407153430653672,75.65776755286689,75.65776755286689,129.1735551111111,131.61321601130328,126.73389421091893,1.7999058142748372,22.382940214097427,1.01103182603889,1.4250030000000038,0
2023-01-25,130.238998,130.06333400000003,129.99500718810486,52.17353534019961,-0.5101798041103223,-0.9972034967470189,74.78730255164088,74.78730255164088,128.9887778888889,130.724082995852,127.2534727819258,1.7148855596824264,20.878510998403748,1.0172855278046216,2.2129970000000014,0
2023-01-26,129.237,130.02433266666665,129.61600359405242,42.188115990682576,-0.5507338589607116,-0.8483802841515832,32.498257187535415,32.498257187535415,128.9960004444445,130.73483326728123,127.25716762160775,1.480368974786405,19.45304792697744,1.0071383562093372,0.9160009999999943,1
2023-01-27,129.800003,129.758667,129.7080032970262,48.63268069128476,-0.434150855166763,-0.7103038078233098,37.61064426872111,37.61064426872111,129.19311177777783,130.84757501474283,127.53864854081282,1.3701268818659142,18.129403646367297,1.0118411684423492,1.518997000000013,0
2023-01-30,129.854004,129.6303356666667,129.7810036485131,49.26555470665863,-0.3368042756550267,-0.5858039637672154,40.26556591065155,40.26556591065155,129.36344566666673,130.93738403682798,127.78950729650549,1.250767019859598,17.132576188391827,1.0102303813610625,1.3150029999999902,0
2023-01-31,130.479004,130.04433700000004,130.13000382425656,56.50199104604084,-0.135776926120883,-0.435794951218438,93.28231660560996,93.28231660560996,129.60766766666674,131.11467054654878,128.1006647867847,1.0720788147135727,16.195400472319687,1.0164291429628864,2.1090090000000146,0
2023-02-01,130.110001,130.1476696666667,130.1200024121283,51.44744337755225,-0.08972922530426786,-0.32043970924704795,69.4447441164003,69.4447441164003,129.78222322222229,131.10651646526262,128.45792997918196,0.8557318051485887,15.72725971289899,1.0058444035485752,0.7559970000000078,0
2023-02-02,128.621994,129.73699966666672,129.37099820606414,36.208596559764,-0.3691308071068704,-0.3366700752003221,22.198610488644967,22.198610488644967,129.81022311111118,131.01956281854143,128.60088340368094,0.8737293748227114,16.015824919941956,0.9848770951859537,-1.9750060000000076,1
2023-02-03,128.746002,129.15933233333337,129.0585001030321,37.99430840775727,-0.4908996128622789,-0.38807992108764106,21.452100219744292,21.452100219744292,129.7426673333334,131.10468990386536,128.38064476280144,0.8182129031419931,15.008595139905387,0.9885364904296945,-1.492996000000005,0
2023-02-06,132.009003,129.792333,130.53375155151605,66.65171980272582,0.13831460931632478,-0.21261507761965243,81.60042225498842,81.60042225498842,129.89955655555565,131.82700188057663,127.97211123053467,1.021114987493392,15.077084896443651,1.0214489890665988,2.772003000000012,0
2023-02-07,132.623001,131.12600200000003,131.57837627575802,69.72361221244275,0.6275093801989726,0.06742640831988927,94.39472339631011,94.39472339631011,130.16444577777784,132.7489538787994,127.57993767675629,1.217453762338658,14.838270840337767,1.021748828464973,2.822997999999984,0
2023-02-08,131.042007,131.89133700000002,131.31019163787903,54.61145776750406,0.55735302237224,0.23073527967067287,61.450457554038536,61.450457554038536,130.36500211111118,132.91034532935586,127.8196588928665,1.188113019277665,14.23455663352898,1.0091487590940977,1.188003000000009,1
2023-02-09,131.386993,131.68400033333333,131.3485923189395,56.98493529546676,0.5650775210411325,0.3421826934608261,66.96652040529406,66.96652040529406,130.5413343333334,133.1252711342545,127.9573975324123,1.1311466277689293,13.8535185676017,1.0069588897229778,0.9079889999999864,0
2023-02-10,131.518997,131.315999,131.43379465946975,57.96616417796273,0.5735394152212621,0.4193016007143047,55.101311380844955,55.101311380844955,130.7263335555556,133.3253094241778,128.12735768693344,1.1401872267508188,13.123798611491313,1.0108292674596167,1.408996000000002,0
2023-02-13,131.550995,131.4856616666667,131.49239482973488,58.23558963564657,0.5612442945254656,0.4666158319846917,56.66653905382095,56.66653905382095,130.8454436666667,133.48608581454386,128.20480151878957,1.1750639940113394,13.092803302081222,1.0227721629008488,2.9290009999999995,0
2023-02-14,132.337006,131.80233266666667,131.91470041486744,64.7168508566316,0.6944392535143606,0.5425569724945813,76.21830233654357,76.21830233654357,131.0928886666667,133.8272015537943,128.3585757795391,1.2608835681528516,13.215534434111715,1.0278921593231298,3.591003999999998,0
2023-02-15,132.990997,132.29299933333334,132.4528487074337,69.33609178921897,0.8794494690281169,0.6548544713390932,70.31165889570262,70.31165889570262,131.57833344444447,133.9067698078543,129.24989708103465,1.3260799239735377,14.001883932889589,1.007438841122071,0.981993999999986,0
2023-02-16,133.903,133.077001,133.17792435371683,74.72055173187931,1.1407289918683148,0.8168126448488338,88.28392666250502,88.28392666250502,132.15133322222223,133.8673557870677,130.43531065737676,1.4868203308987085,14.794876052620562,1.0096514103160734,1.2799990000000037,0
2023-02-17,134.074005,133.65600066666667,133.62596467685842,75.65568090881845,1.2812377138639022,0.9716210011871899,72.16388272381909,72.16388272381909,132.3807778888889,134.47078112378577,130.29077465399203,1.601342916429846,15.866703804356678,1.0231376035014481,3.0319979999999873,0
2023-02-20,134.307007,134.09467066666667,133.9664858384292,77.0077036443301,1.3583583136170034,1.1005334386637944,77.38457501011537,77.38457501011537,132.56788966666667,134.98678239964642,130.14899693368693,1.7212005651842,16.723508787836305,1.0222245287248488,2.920014000000009,0
2023-02-21,134.335999,134.2390036666667,134.1512424192146,77.19158881759762,1.3527870670722564,1.1846179814666151,67.56469364010087,67.56469364010087,132.93388877777775,135.31503128403057,130.55274627152494,1.7680155098750452,17.875658035082534,1.0214189741729855,2.817001999999974,0
2023-02-22,134.975998,134.53966800000003,134.5636202096073,81.08714421527979,1.4265041704598218,1.2652467111310173,86.40986093552554,86.40986093552554,133.33266711111108,135.7458941138291,130.91944010839305,1.6259208951751685,18.94551090752546,1.0260355537409656,3.425003000000004,0
2023-02-23,134.932007,134.74800133333335,134.74781360480364,79.99154984721157,1.400903348666759,1.3104655903095979,70.93389608635283,70.93389608635283,133.71189044444438,135.93074310636084,131.49303778252792,1.3467320873323798,20.10478230059915,1.019609035132622,2.5950009999999963,0
2023-02-24,134.628006,134.84533700000006,134.6879098024018,72.13385929788028,1.264265021426354,1.2950654006818498,28.016288609796927,28.016288609796927,134.05378055555548,135.713129827083,132.39443128402795,1.3777535532670337,21.737199555517286,1.0123091715749752,1.6370090000000062,1
2023-02-27,136.395004,135.31833900000004,135.5414569012009,83.27492475374895,1.5000062046433413,1.363379002002347,96.50886727195595,96.50886727195595,134.50466922222213,136.25580181390845,132.75353663053582,1.5932498939713984,23.278202461948545,1.0186105165679635,2.4920040000000085,0
2023-02-28,136.317001,135.78000366666672,135.92922895060045,81.59482695209778,1.558771011326428,1.4285096717770407,78.29924299770134,78.29924299770134,134.87422522222212,136.59517395126355,133.1532764931807,1.6016322732037749,24.92180190197056,1.016729536795742,2.242996000000005,1
2023-03-01,136.348007,136.35333733333337,136.13861797530024,81.76543400150635,1.5345612730862968,1.4638602055467926,79.43582782532361,79.43582782532361,135.14589266666655,136.9382555615814,133.3535297717517,1.569892289619648,25.50206287761066,1.0151965265669274,2.040999999999997,0
2023-03-02,136.194,136.286336,136.1663089876501,77.5972680071174,1.4244140810676242,1.4507114973870698,69.79884202576801,69.79884202576801,135.38144766666656,137.10429815620137,133.65859717713175,1.4603132783638169,26.38340539134037,1.0138309984950498,1.8580010000000016,1
2023-03-03,136.705002,136.41566966666667,136.43565549382504,81.28950426407134,1.4072697156789218,1.436230903484354,80.05547900922338,80.05547900922338,135.64789155555545,137.36537334063135,133.93040977047954,1.3068606785013237,26.884896279709317,1.01280971450939,1.7290040000000033,0
2023-03-06,135.860001,136.253001,136.14782824691252,61.67836702603255,1.1625907227155778,1.3450175098947619,33.24120072664601,33.24120072664601,135.81722511111101,137.26295244769446,134.37149777452757,1.1166119733286883,26.830514386990348,1.006877493491963,0.9279940000000124,1
2023-03-07,135.998993,136.1879986666667,136.07341062345625,63.37401982351105,1.0003766967071215,1.2301372388322152,40.941558675396486,40.941558675396486,135.9308912222221,137.24945670470152,134.6123257397427,0.9608881979860029,27.278187789001997,1.0101835200619402,1.3709870000000137,0
2023-03-08,137.391006,136.41666666666669,136.73220831172813,75.8563587305418,1.154072194172727,1.204782223945719,79.8084120221099,79.8084120221099,136.2041133333332,137.5984186040709,134.8098080625955,1.0032903321466884,28.227218925782893,1.0073023349154344,0.9960020000000043,0
2023-03-09,137.225998,136.87199900000002,136.97910315586407,72.44202630599437,1.1612648929371119,1.19027644694285,73.21070999027611,73.21070999027611,136.492779111111,137.4780887042834,135.50746951793857,0.9881407009353952,28.49256335317481,1.006668258495505,0.9089969999999994,0
2023-03-10,136.395004,137.00400266666668,136.68705357793203,57.29105963637016,0.9439508466772963,1.1081679135209987,59.69408155050526,59.69408155050526,136.492779111111,137.4780887042908,135.50746951793118,0.9007933860238307,26.95953952956449,1.0003446841727581,0.04699700000000462,0
2023-03-13,134.979996,136.20033266666667,135.83352478896603,40.47444828129294,0.4830597010808333,0.899798509374277,47.956424035208244,47.956424035208244,136.34422299999991,137.71751964529062,134.9709263547092,0.8293414223946044,25.859323052289806,0.9910862152517733,-1.2140039999999885,0
2023-03-14,133.113998,134.829666,134.473761394483,27.882710113180554,-0.19467053806209833,0.5349754935621518,14.652854534814177,14.652854534814177,135.98488866666656,138.4357952594667,133.53398207386644,1.0939484283511152,24.83769346624903,0.9737317292896129,-3.591003999999998,1
2023-03-15,134.397003,134.1636656666667,134.4353821972415,42.28568642070032,-0.3146091968095561,0.2517805967715825,42.90008,42.90008,135.78522233333325,138.42125264622214,133.14919202044436,1.1353666763638146,24.398858972197285,0.9892315767022555,-1.462997999999999,0
2023-03-16,132.929001,133.48000066666668,133.68219159862076,33.38522950049321,-0.6772984478785418,-0.05791241811179226,22.636060623484212,22.636060623484212,135.36566666666658,138.44695345604663,132.28437987728654,1.3334027718165973,24.28842272045704,0.9774263622672558,-3.0699920000000134,1
2023-03-17,133.367996,133.56466666666668,133.52509379931038,37.94238369678177,-0.7691891173404883,-0.29500465118802427,49.00407242495197,49.00407242495197,135.08877722222212,138.38311920040906,131.79443524403518,1.4488125370605593,24.08429858678776,0.9707185345160075,-4.023009999999999,0
2023-03-20,132.283997,132.86033133333333,132.9045453996552,31.69581875023341,-1.0165755863041,-0.5355282962267162,38.355511111111205,38.355511111111205,134.6759998888888,138.32281789893386,131.02918187884376,1.6481305962702966,24.61667490724887,0.96398640875616,-4.942001000000005,0
2023-03-21,131.391998,132.34799700000002,132.1482716998276,27.369953532773017,-1.3043601687702164,-0.7918055870745495,18.53331111111124,18.53331111111124,134.00944344444437,137.62042154379847,130.39846534509027,1.8847760984556814,25.11102434767705,0.9633197268721074,-5.003005999999999,1
2023-03-22,132.348007,132.00800066666667,132.2481393499138,37.95769517347834,-1.2187176265100277,-0.9341096002197089,59.50834359764574,59.50834359764574,133.46744444444437,136.38165468490348,130.55323420398526,1.951444955784602,24.997837550258414,0.9805008958512638,-2.6319890000000044,0
2023-03-23,131.179001,131.6396686666667,131.71357017495689,31.422864549423274,-1.3615224924203062,-1.0765805642865747,23.44464200723774,23.44464200723774,132.8878885555555,135.2685328357214,130.50724427538958,2.042328144150984,25.857776167962804,0.9854636099202729,-1.9349970000000098,0
2023-03-24,130.865005,131.46400433333335,131.28928758747844,29.814388589230283,-1.453511060350479,-1.2022240629745429,35.88457366676716,35.88457366676716,132.43066733333328,134.59969008105907,130.26164458560748,2.1551292088975025,26.99311628041729,0.9737196669482279,-3.5319980000000157,0
2023-03-27,130.845993,130.96333300000003,131.0676402937392,29.706970445075655,-1.4505689307951286,-1.2850056855814047,35.31175052726721,35.31175052726721,132.17866677777772,134.49366115771284,129.8636723978426,2.1959227032856283,27.24850570484133,0.9843299206017504,-2.0830080000000066,1
2023-03-28,131.233002,130.98133333333337,131.1503211468696,35.24746534036357,-1.3077854414380568,-1.292598937533622,46.97216028924383,46.97216028924383,131.82711111111104,133.58072851513398,130.0734937070881,1.973904468100619,27.517742292407906,0.9839917066760154,-2.134994000000006,0
2023-03-29,131.046005,131.0416666666667,131.09816307343482,33.7479726591904,-1.2089617209198593,-1.2647198653290344,45.370637982382576,45.370637982382576,131.61788933333324,133.24011594557624,129.99566272109024,1.6533529999423338,26.495960599690562,0.9906414076677772,-1.2379919999999913,1
2023-03-30,132.576004,131.61833700000003,131.83708353671742,52.88200668209967,-0.782191353912566,-1.1038770281902115,89.04588305073722,89.04588305073722,131.52989022222215,132.81338526588576,130.24639517855854,1.2765390531233523,25.35619717438018,1.0090112489194358,1.1840060000000108,0
2023-03-31,133.201004,132.2743376666667,132.5190437683587,58.58266694853933,-0.370442333411944,-0.8593987965974557,88.35819545631254,88.35819545631254,131.63177988888881,133.24244843530178,130.02111134247585,1.079279822204407,23.793147444713433,1.006445106498657,0.8529970000000162,0
2023-04-03,133.347,133.04133600000003,132.93302188417937,59.90469191780476,-0.084404474227739,-0.6010673558075501,88.31042519278576,88.31042519278576,131.84900233333326,133.76928981023556,129.92871485643096,1.094952696774245,22.70176237136329,1.0165270278281813,2.167999000000009,0
2023-04-04,132.298996,132.94900000000004,132.61600894208968,47.26891536673195,-0.13236636994415107,-0.4448336938530838,48.911794432339974,48.911794432339974,131.8435566666666,133.75842315246757,129.9286901808656,0.9148270748939954,22.127477237281166,1.0109577881420628,1.4339909999999918,0
2023-04-05,131.485001,132.37699900000004,132.05050497104486,39.68383304265068,-0.3244111686977078,-0.40469285213462514,26.28801406762155,26.28801406762155,131.87755666666658,133.75450805578515,130.000605277548,0.8927607109155256,22.14610716021656,1.0048836650274802,0.6390080000000182,0
2023-04-06,130.934006,131.57266766666672,131.49225548552243,35.220558422113605,-0.5377107942748864,-0.4490321661813789,8.20479967653404,8.20479967653404,131.88522344444436,133.74606287641632,130.0243840124724,0.837318703751719,22.15002618640919,0.9977216401709686,-0.29899599999998827,1
2023-04-07,131.669006,131.36267100000006,131.58063074276123,44.87023216350988,-0.4866059594334615,-0.4615567639320731,32.32691072554364,32.32691072554364,131.97666933333326,133.70005315494208,130.25328551172444,0.8262148227775679,21.702208635376454,1.0047540632772436,0.6230009999999879,0
2023-04-10,132.097,131.5666706666667,131.83881537138063,49.93655957762646,-0.3473541407995526,-0.42348922288789964,44.743474407289064,44.743474407289064,132.07266911111105,133.71395739819224,130.43138082402987,0.8246916737223696,20.301575574726964,0.9963869479728775,-0.4790040000000033,0
2023-04-11,133.468994,132.41166666666672,132.65390468569032,62.74185580375037,0.03418125927018423,-0.2709323955018717,88.18865423533808,88.18865423533808,132.34189011111107,134.01580445508242,130.66797576713972,0.9230812560977357,19.000987732695297,1.002011921772001,0.2679899999999975,0
2023-04-12,133.593994,133.05332933333338,133.12394934284515,63.72801018668619,0.2813610235079693,-0.08683458916525805,86.72643367331949,86.72643367331949,132.45500011111108,134.3051995906078,130.60480063161435,0.9994434481624606,18.075715964231783,1.0018522651428228,0.24699400000000082,0
2023-04-13,133.085007,133.38266500000006,133.10447817142256,56.60997515320323,0.3077868850004961,0.044705902223326655,62.45045538412465,62.45045538412465,132.4421115555555,134.27285853126824,130.61136457984276,0.9751111083409058,16.98757977003774,1.005941171314709,0.786011000000002,0
2023-04-14,132.487,133.0553336666667,132.79573908571126,49.09371164710636,0.18579272566276472,0.091734843369806,23.543805908151743,23.543805908151743,132.34655599999996,134.0647193214522,130.62839267854773,0.9003759366464098,15.89931442554405,1.0076206334743838,1.0019989999999837,1
2023-04-17,133.970993,133.18100000000004,133.38336604285564,63.228580955741144,0.41605331081316876,0.19984099918426027,76.56772003820105,76.56772003820105,132.5323334444444,134.52878651947555,130.53588036941323,0.9389120751244966,15.527003767973431,1.0231947917334783,3.036986999999982,0
2023-04-18,134.425003,133.62766533333337,133.90418452142782,66.5442521927099,0.6276218475336748,0.34243461530073177,89.93651506537387,89.93651506537387,132.85900033333328,135.01852677035723,130.69947389630934,0.96333728664756,15.278628019596468,1.0209312508974209,2.755997000000008,0
2023-04-19,134.044006,134.14666733333334,133.9740952607139,61.14624120869057,0.6455115419734057,0.4434602575249564,66.75533096143887,66.75533096143887,133.20455588888888,134.9830639954188,131.42604778235895,1.0160623012977996,15.321098591286596,1.0147392143652012,1.9470059999999876,1
2023-04-20,134.703995,134.39100133333332,134.33904513035696,66.61876378435298,0.7665485911476821,0.5511563687325316,88.05288188583594,88.05288188583594,133.54177688888888,135.17257725167093,131.91097652610682,1.1200014815731107,15.360535550713147,1.009253092894369,1.2350009999999827,0
2023-04-21,133.996002,134.24800100000002,134.1675235651785,56.635309052090086,0.6577154702015378,0.5866760692222003,29.558164723419353,29.558164723419353,133.7527771111111,135.03550813014826,132.47004609207394,1.1476475960220236,14.875812591467072,1.0030091771939986,0.40200799999999504,0
2023-04-24,133.960999,134.220332,134.06426128258926,56.14995707167404,0.559532380057874,0.5776281728340915,27.21212543666025,27.21212543666025,133.8074443333333,135.07902679545487,132.53586187121175,1.1530284303505045,14.660951021613332,1.006582199000072,0.8759919999999966,1
2023-04-25,134.084,134.01366700000003,134.07413064129463,57.63826711559701,0.5045702699716514,0.5532755385466115,35.456138187297356,35.456138187297356,133.86188944444442,135.13421329669697,132.58956559219186,1.07891316551031,14.294511311481894,1.0120540128465434,1.5970000000000084,0
2023-04-26,133.710999,133.91866600000003,133.8925648206473,51.45905200041887,0.3737767361725446,0.4934426044219225,35.41860780162963,35.41860780162963,133.9314441111111,135.08960335847786,132.77328486374432,0.8531436819232304,13.389701580723768,0.9980593261707031,-0.25999400000000605,0
2023-04-27,133.464996,133.7533316666667,133.67878041032367,47.53768387652848,0.2306558524492175,0.40584702043102083,25.838358333260096,25.838358333260096,134.04011033333327,134.72091992157485,133.3593007450917,0.6830626872576604,12.650101870894673,0.9928584193522392,-0.9600069999999903,1
2023-04-28,133.802002,133.65933233333337,133.7403912051618,53.23348550618089,0.2077675930918872,0.3398205446513096,22.15243136894369,22.15243136894369,134.02133355555551,134.71787232560257,133.32479478550846,0.5303235729990813,13.82258096185589,0.9981945929010805,-0.24200400000000855,0
2023-05-01,136.386002,134.55100000000002,135.0631966025809,76.2751146876869,0.724092458754626,0.4679111826857484,76.78261294810378,76.78261294810378,134.23922233333326,135.88482958192984,132.59361508473668,0.8483171286665632,15.403248205708753,1.0124866897971363,1.6820069999999987,0
2023-05-02,137.520996,135.903,136.29209630129043,81.05766492402454,1.231568527943125,0.7224636311048739,94.85116896018961,94.85116896018961,134.62555455555548,137.24867466095154,132.00243445015943,1.2353692580558193,17.061627622354937,1.0263067102554297,3.5249939999999924,0
2023-05-03,136.466003,136.7910003333333,136.37904965064521,66.51681844403336,1.2564906713054427,0.9004726445050635,70.93969330208228,70.93969330208228,134.82133322222214,137.6901573671732,131.95250907727106,1.3102422341874729,17.197259097081616,1.0186995022334822,2.5050040000000138,0
2023-05-04,134.544006,136.17700166666665,135.4615278253226,48.155881021482614,0.8182587686290503,0.8730680192130591,21.03462275257092,21.03462275257092,134.88222255555547,137.70122262307797,132.06322248803298,1.18547947220902,16.16170588789574,1.0034307299901555,0.4600059999999928,0
2023-05-05,134.179001,135.0630033333333,134.8202644126613,45.380482280473814,0.4524866683749451,0.7328742356003545,12.08621537565404,12.08621537565404,134.90644499999993,137.6969686690638,132.11592133093606,1.1781752047759608,15.355290852764814,1.003500100990196,0.4680020000000127,1
2023-05-08,135.199005,134.64067066666664,135.00963470633064,54.020089967305175,0.4327668320444218,0.6328384344150436,37.09247917501245,37.09247917501245,135.03033444444435,137.7621908346614,132.2984780542273,1.183836326527531,14.697180828860164,1.012992238054688,1.7340089999999861,0
2023-05-09,135.072998,134.8170013333333,135.0413163531653,52.81602082634495,0.3769801845164693,0.5475523511155188,48.10944868097312,48.10944868097312,135.1816676666666,137.75044575701534,132.61288957631788,1.1715439100202265,14.188064158321689,1.0094990805892428,1.270996000000025,1
2023-05-10,135.287994,135.18666566666664,135.16465517658264,54.82058172744194,0.3735212991036292,0.48954200044488894,90.50841558902312,90.50841558902312,135.38422299999993,137.64912257440287,133.119323425597,1.1780390896133435,13.322985909905396,0.9919492617724802,-1.098007999999993,0
2023-05-11,134.087006,134.81599933333334,134.6258305882913,42.933482529116525,0.1057343951501366,0.3616061320133048,19.660092899333147,19.660092899333147,135.41589011111105,137.59786740844726,133.23391281377485,1.1736404338253532,12.711796382663346,0.9750293402470703,-3.4339899999999943,1
2023-05-12,134.498001,134.62433366666667,134.56191579414565,47.4802192938755,0.03074372637934175,0.2513186634686505,39.74440050314264,39.74440050314264,135.20611222222217,137.33711600896405,133.0751084354803,1.1528631422047781,12.155734727762901,0.985578811156358,-1.9680020000000127,0
2023-05-15,135.822006,134.80233766666666,135.19196089707282,59.582940542443374,0.26155255599724114,0.25472996097818074,80.85974319501118,80.85974319501118,135.0173355555555,136.49570660130354,133.53896450980744,1.1541702062808596,12.179254595120527,1.0094987509142548,1.2779999999999916,0
2023-05-16,136.044998,135.45500166666667,135.6184794485364,61.33374901433554,0.4317496834411543,0.31373653513250527,78.44665966929868,78.44665966929868,134.97055722222217,136.27955445639333,133.661559988051,1.1236812898573865,12.473153774372548,1.013906773683611,1.865996999999993,0
