Unnamed: 0.1,Date,Daily_Change,Daily_Change_Open_to_Close,%K,%D,KalmanFilterEst,Short_Moving_Avg,Long_Moving_Avg,RSI,HurstExponent,DaysSincePeak,DaysSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv,CPI_Difference_Change,Interest_Rate_Difference_Change,Currency_Account_difference,FDI_Difference_Change,M2_Difference_Change
650,2006-08-24,0.0601423620511187,-0.0343680004614738,86.14220972562781,85.9411878385363,116.41404382772907,116.21199951171874,115.5432502746582,70.16287424405354,0.4015110882133102,2,1,0.3799972534179687,-0.1300048828125,False,False,7.435716737283826,-70.50538688730512,11.199951171875,89.99633789073869,3.5499954223638497,334.9990844726847,0.0052797217276077,0.0510000000000001,2.92990340192843,-0.0033698630136986,-2.2972905857843173e-05
651,2006-08-25,0.6869337609882287,-0.0128794347985164,95.34060176487851,88.63584302277779,116.93687481544832,116.51000061035155,115.66925048828124,71.16139293261084,0.4334967295426472,0,2,0.0,-0.035003662109375,False,False,52.283098771924585,4484.738203464076,29.800109863282387,1860.0158691407387,12.600021362304403,905.0025939940554,0.0052797217276077,0.0410000000000003,2.9399538072751565,-0.0033698630136984,-2.2972905857843173e-05
652,2006-08-28,-0.0767558977020965,0.008523372551462,91.88187103222135,91.12156084090924,117.08095297148084,116.75,115.802250289917,66.12191708414949,0.4025842201015611,3,5,0.8249969482421875,0.7899932861328125,False,False,14.40781560325064,-3787.5283168673946,23.99993896484318,-580.0170898439205,13.299980163574787,69.99588012703839,0.0052797217276077,-0.0200000000000004,2.970105023315337,-0.0033698630136986,-2.2972905857843173e-05
653,2006-08-29,-0.3968561450518937,0.0,74.72332878197045,87.31526719302347,116.84860238858818,116.79700012207032,115.90950050354004,64.23279876508894,0.4030920746674649,4,0,0.724998474121108,0.0,False,False,-23.235058289265,-3764.287389251564,4.700012207031534,-1929.9926757811647,10.725021362304688,-257.49588012701,0.0052797217276077,-0.0259999999999998,2.9801554286620635,-0.0033698630136984,-2.2972905857843173e-05
654,2006-08-30,0.2699068652324943,-0.0042884904108195,83.40791679496391,83.33770553638527,116.95452986333216,116.92299957275392,116.03250045776367,69.2147877721711,0.4404222533161495,5,1,0.2549972534179829,-0.470001220703125,False,False,10.592747474399289,3382.7805763664287,12.599945068359377,789.9932861327841,12.299995422362995,157.49740600583095,0.0052797217276077,-0.0060000000000002,2.99020583400879,-0.0033698630136986,-2.2972905857843173e-05
655,2006-08-31,0.2905520227643121,-0.0085408538050197,95.1964818177275,84.44257579822064,117.20512456643397,117.10299987792968,116.14850044250488,63.30047317129985,0.4359356859148686,0,2,0.0,-0.1599960327148437,False,False,25.05947031017968,1446.6722835780388,18.000030517578125,540.008544921875,11.59999847412081,-69.99969482421875,0.0052797217276077,0.0620000000000002,3.000256239355517,-0.0033698630136986,-2.2972905857843173e-05
656,2006-09-01,-0.2556263208909115,0.0,82.09591710949405,86.90010524072852,117.11543114290316,117.06299896240236,116.27750015258788,55.6930351838319,0.4651236170819661,1,3,0.3499984741210795,0.1900024414062358,False,False,-8.9693423530818,-3402.881266326148,-4.000091552734375,-2200.01220703125,12.89997100830078,129.99725341799717,0.0016290726817042,-0.0580000000000007,3.0103066447022435,-0.0033698630136986,1.417961235997134e-06
657,2006-09-05,0.0,-0.0086033459528997,43.231330479253,56.18619268933338,116.30793498088848,116.75599822998046,116.35449981689452,53.50769286595557,0.4860615518230143,5,1,-0.849998474121108,-0.7599945068359517,False,False,-22.318645002383164,3611.2326196699487,-10.700073242188068,929.9926757812216,2.399978637694744,-290.00091552745744,0.0016290726817042,0.0010000000000003,3.05050826608915,-0.0033698630136986,1.417961235997134e-06
658,2006-09-06,0.3357143804730622,0.008609913392534,55.825012592220176,47.429224516908754,116.46371822120226,116.66399841308592,116.41449966430665,57.22093953098585,0.5069726258933145,0,2,0.0,-0.7399978637695455,False,False,15.578324031376669,3789.6969033759833,-9.19998168945284,150.00915527352277,5.999984741211506,360.0006103516762,0.0016290726817042,0.0039999999999995,3.060558671435877,-0.0033698630136986,1.417961235997134e-06
659,2006-09-07,-0.1029470827907386,-0.0171556653099347,49.99999999999931,49.68544769049085,116.4490610632186,116.47999877929688,116.47849960327147,57.34654644806888,0.5210551594614037,1,0,0.3600006103515625,0.0,False,False,-1.4657157983648972,-1704.4039829741564,-18.39996337890568,-919.998168945284,6.399993896484091,40.000915527258485,0.0016290726817042,-0.0239999999999991,3.0706090767826035,-0.0033698630136984,1.417961235997134e-06
660,2006-09-08,0.4379890897826088,0.0,72.48653754551495,59.43718337924484,116.7586564663477,116.45799865722655,116.51199951171876,60.06156786564726,0.5641309050739657,2,1,0.2600021362304545,-0.0999984741211079,False,False,30.95954031290944,3242.525611127434,-2.200012207030966,1619.9951171874716,3.3499908447268467,-305.0003051757244,0.0016290726817042,0.0419999999999998,3.08065948212933,-0.0033698630136986,1.4179612360110116e-06
661,2006-09-11,0.5130449928794301,0.0085524895181323,90.36701582224096,70.95118445591844,117.24773555301232,116.73399963378908,116.5594997406006,60.865206899304,0.5643580221137559,5,4,0.779998779296875,0.4199981689453125,False,False,48.90790866646171,1794.8368353552269,27.60009765625,2980.010986328097,4.750022888183025,140.00320434561786,0.0016290726817042,-0.0100000000000006,3.11081069816951,-0.0033698630136984,1.417961235997134e-06
662,2006-09-12,0.2296866321199075,0.0,88.88892252823946,83.91415863199848,117.60141424319488,117.06399993896484,116.65349960327148,63.85660275811673,0.5749984380396252,0,5,0.0,1.0100021362304543,False,False,35.367869018254794,-1354.0039648206914,33.00003051757727,539.9932861327272,9.399986267089844,464.9963378906818,0.0016290726817042,-0.0249999999999994,3.120861103516237,-0.0033698630136986,1.417961235997134e-06
663,2006-09-13,-0.3140406955868258,0.0169721975201165,74.20625429532528,84.48739754860192,117.50783320842956,117.24199981689452,116.7322494506836,59.065916023547736,0.5812310795347795,1,0,0.2899932861328267,0.0,False,False,-9.358103476532165,-4472.597249478696,17.79998779296932,-1520.0042724607954,7.874984741211222,-152.5001525878622,0.0016290726817042,0.0359999999999995,3.1309115088629635,-0.0033698630136986,1.417961235997134e-06
664,2006-09-14,0.1021734778204441,0.0340578259401257,78.96827439214546,80.68781707190342,117.5462542099826,117.46799926757812,116.81574935913086,53.24265311464507,0.5475172528715722,0,1,0.0,-0.3499984741211079,False,False,3.842100155306128,1320.0203631838292,22.599945068358807,479.9957275389488,8.349990844726562,47.50061035153408,0.0016290726817042,0.0120000000000004,3.14096191420969,-0.0033698630136986,1.417961235997134e-06
665,2006-09-15,-0.085054413864638,0.0,75.00007568853877,76.05820145866986,117.49912727086412,117.5720001220703,116.9007495880127,53.13156025318777,0.5558548558868822,1,0,0.0800018310547017,0.0,False,False,-4.712693911849897,-855.4794067156024,10.400085449218466,-1219.985961914034,8.500022888183878,15.003204345731548,0.0016290726817043,-0.0449999999999999,3.151012319556417,-0.0033698630136986,1.417961235997134e-06
666,2006-09-19,-0.2459928043335058,-0.0084842957691636,75.09295683569556,78.65557111043562,117.65374149350548,117.59599914550782,117.05324935913086,56.14408560437073,0.5416485273235265,1,4,0.1499938964843608,0.3099975585937358,False,False,-8.695803202201091,-3285.302866854068,-4.400024414061932,-1119.9951171875,5.649986267090412,-395.0004577635013,0.0016290726817042,-0.0179999999999997,3.191213940943324,-0.0033698630136986,1.417961235997134e-06
667,2006-09-20,-0.1190471015858452,0.0,69.88850852139795,76.95171538805533,117.53400209966092,117.5979995727539,117.10674934387208,51.10617863261569,0.5252787828614865,2,5,-0.1300048828125,0.029998779296875,False,False,-11.973939384458276,-327.8136182257185,0.2000427246088065,460.0067138670738,5.3499984741208095,-29.998779296960265,0.0016290726817042,-0.0690000000000008,3.2012643462900505,-0.0033698630136984,1.417961235997134e-06
668,2006-09-21,-0.9364877257746372,-0.017024215241173,28.99629307141902,57.99258614283753,116.80842927642472,117.35599975585936,117.10174942016602,43.42107150130062,0.5430915398008933,3,0,-0.2900009155273579,0.0,False,False,-72.55728232361776,-6058.334293915948,-24.19998168945341,-2440.002441406222,-0.4999923706051845,-584.9990844725994,0.0016290726817042,-0.0229999999999988,3.211314751636777,-0.0033698630136986,1.417961235997134e-06
669,2006-09-22,0.2921934823884697,0.0,41.63558651438185,46.84012936906629,116.74141441212863,117.2019989013672,117.0737491607666,55.55555555555552,0.5153272701219065,0,1,0.0,-1.0800018310546733,False,False,-6.701486429608394,6585.579589400936,-15.400085449218182,879.9896240235228,-2.8000259399419747,-230.00335693367904,0.0016290726817042,-0.0080000000000008,3.221365156983504,-0.0033698630136986,1.417961235997134e-06
670,2006-09-25,-0.1928007540744847,-0.1542419107822493,21.95644602192626,30.862775202575733,116.57676030729527,116.91899871826172,117.03899917602538,53.05306375562643,0.49726583897083,3,0,0.1599960327148437,0.0,False,False,-16.46541048333603,-976.3924053727636,-28.30001831054716,-1289.9932861328978,-3.4749984741210938,-67.4972534179119,0.0016290726817042,0.0450000000000008,3.251516373023684,-0.0033698630136986,1.417961235997134e-06
671,2006-09-26,0.5709387630299823,-0.0085873675565585,50.6549971014879,38.08234321259869,116.92486120398183,116.8269989013672,117.06074905395508,55.50287514404656,0.5140528675263697,4,1,0.1049957275390625,-0.0550003051757812,False,False,34.8100896686546,5127.550015199063,-9.19998168945284,1910.003662109432,2.1749877929693184,564.9986267090412,0.0016290726817042,-0.0340000000000006,3.2615667783704105,-0.0033698630136986,1.417961235997134e-06
672,2006-09-27,0.2561064139670055,0.0,62.10063160388328,44.90402490909917,117.2432359977168,116.8229995727539,117.08174934387208,59.17431706381537,0.5212524361496521,5,2,0.779998779296875,0.6200027465820312,False,False,31.83747937349608,-297.26102951585176,-0.3999328613289776,880.0048828123863,2.100028991699787,-7.495880126953125,0.0016290726817042,0.0080000000000008,3.271617183717137,-0.0033698630136986,1.417961235997134e-06
673,2006-09-28,0.2469353793415063,0.0,75.34271391096247,62.699447538777896,117.5440747703268,117.09700012207033,117.10024948120116,57.45703544967436,0.5309252662936612,6,3,1.0800018310546733,0.9200057983398297,False,True,30.08387726100068,-175.36021124954004,27.4000549316412,2779.998779297017,1.850013732909872,-25.001525878991515,0.0016290726817042,0.0139999999999993,3.281667589063864,-0.0033698630136986,1.417961235997134e-06
674,2006-09-29,0.1953586349961789,0.0084893455796666,85.84482680536647,74.4293907734041,117.80113013321645,117.3490005493164,117.14524955749512,54.21807227213444,0.5354519268750966,0,4,0.0,1.2200012207031108,False,False,25.70553628896306,-437.834097203762,25.200042724608807,-220.0012207032387,4.500007629394531,264.9993896484659,0.0016290726817042,-0.0149999999999996,3.2917179944105905,-0.0033698630136984,1.417961235997134e-06
675,2006-10-02,-0.2543196207965836,0.1017317289872828,68.99568556245916,76.72774209292938,117.71390917735994,117.58600158691408,117.21974983215333,48.364045988632334,0.5281704832863336,3,0,0.3400039672851562,0.0,False,False,-8.72209558564947,-3442.763187461253,23.70010375976648,-149.9938964842329,7.450027465820597,295.00198364260655,0.0007089684509039,0.0049999999999998,3.294926116557048,-0.0033698630136986,-3.818400551217072e-05
676,2006-10-03,0.3314630099523041,0.0084943961625681,86.02621978644261,80.28891071808943,117.92162661514844,117.76800231933592,117.31375007629394,56.11005621835941,0.5507549701548798,0,1,0.0,-0.4100036621093466,False,False,20.771743778851715,2949.383936450118,18.20007324218693,-550.0030517579546,9.400024414061647,194.99969482410503,0.0007089684509039,-0.0270000000000001,3.2915049749569127,-0.0033698630136984,-3.818400551215684e-05
677,2006-10-04,-0.1948355366265697,0.0,75.98240908863721,77.00143814584635,117.8588177242161,117.84400177001952,117.37675018310549,52.4900452901304,0.5672827076970971,1,0,0.3800048828124716,0.0,False,False,-6.280889093235942,-2705.2632872087656,7.599945068359659,-1060.0128173827272,6.300010681152912,-310.0013732908735,0.0007089684509039,0.0310000000000005,3.288083833356778,-0.0033698630136986,-3.818400551215684e-05
