,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Change,Daily_Change_Open_to_Close,%K,%D,Slow %K,Slow %D,KalmanFilterEst,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,BBand_Upper,BBand_Middle,BBand_Lower,Bollinger_Bandwidth,Bollinger_PercentB,HurstExponent,DaysSincePeak,DaysSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv,Interest_Rate_Difference,Interest_Rate_Difference_Change,Currency_Account_difference,DataAge,Weight
3309,2017-12-22,113.29299926757812,113.44000244140624,113.27999877929688,113.322998046875,113.322998046875,0,0.07241258410517482,0.04592148988285439,75.98142862177134,71.3762196967848,71.3762196967848,63.68655665005195,113.23351428921538,True,False,Sell,112.96620025634766,112.64874954223633,55.457801421013215,113.95135021974623,112.64874954223633,111.34614886472643,0.02312676674713563,0.7588085958651531,0.7223644375788172,0,3,0.0,0.7030029296875,False,False,14.478776133431381,-1015.9154683296379,18.539886474610512,935.9893798830399,10.34500122070341,70.50323486325283,-1.89,0.13000000000000123,-0.5275845381684037,1836,1.3544611768192617e-40
3310,2017-12-26,113.30899810791016,113.34400177001952,113.18900299072266,113.3030014038086,113.3030014038086,0,-0.0044103271412354594,0.0008820654282468053,74.2926162178697,75.12981840239742,75.12981840239742,73.5402126503917,113.29404306192589,False,False,Hold,113.23159942626953,112.83724975585938,60.96743180385641,113.88540494115959,112.83724975585938,111.78909457055916,0.01857817675577987,0.7221768562905196,0.6565996318133309,4,7,0.01599884033203125,0.7190017700195312,False,False,1.4494901649044323,-315.3896941242351,14.700012207030966,286.01074218755684,10.665016174316122,248.00109863278408,-1.903,-0.020000000000000018,-0.6050042089182281,1832,1.6543426171879206e-40
3311,2017-12-27,113.20099639892578,113.35099792480467,113.15499877929688,113.2030029296875,113.2030029296875,0,-0.08825756853934053,-0.09002851082405984,68.39647680141071,72.60150112894388,72.60150112894388,73.94863979444473,113.23777716586228,False,True,Buy,113.27559967041016,112.91499977111816,62.153605270649294,113.81962254439657,112.91499977111816,112.01037699783976,0.016023075324130543,0.6591841191028162,0.6872198474873027,5,0,-0.09200286865234375,0.0,False,False,-5.62658960636071,-707.6079771265142,4.400024414063353,-1029.9987792967613,7.775001525878622,-289.00146484375,-1.901,0.06000000000000005,-0.6243591266056843,1831,1.7391625769527213e-40
3312,2017-12-28,113.22200012207033,113.26399993896484,112.66699981689452,113.21700286865234,113.21700286865234,0,0.012367109177779945,0.016781526895206324,69.22194531664702,70.63701277864241,70.63701277864241,72.78944410332788,113.22493794409415,True,False,Sell,113.27080078125,112.97574996948242,50.76294277929154,113.78513681893966,112.97574996948242,112.16636312002518,0.014328505890438898,0.6490343581265877,0.7280378353602666,0,1,0.0,0.02100372314454546,False,False,-1.2839221768132347,434.26674295474754,-0.479888916015625,-487.99133300789777,6.0750198364260655,-169.99816894525566,-1.907,-0.020000000000000018,-0.6437140442931406,1830,1.8283313490492594e-40
3313,2017-12-29,112.8759994506836,112.96600341796876,112.46800231933594,112.875,112.875,0,-0.3020773028668766,-0.3011945284970685,49.05667167495884,62.22503126433879,62.22503126433879,68.48784839064167,113.0086644006907,False,False,Hold,113.181201171875,112.99169998168945,38.30528396644785,113.7796603381971,112.99169998168945,112.2037396251818,0.013947225444618398,0.42594806278917363,0.7053988433136212,1,2,-0.34600067138673296,-0.3249969482421875,False,False,-21.627354340344596,-2034.343216353136,-8.9599609375,-848.0072021484375,1.5950012207028408,-448.00186157232247,-1.905,0.6000000000000005,-0.6630689619805967,1829,1.9220719018536646e-40
3314,2018-01-04,112.6060028076172,112.85399627685548,112.50700378417967,112.60700225830078,112.60700225830078,0,0.3234016533118611,0.322511226514666,34.54577881704793,31.19299990513191,31.19299990513191,36.353098115905546,112.5465889013783,False,False,Hold,112.63240051269531,113.00015029907226,53.636669664789125,113.76653712225416,113.00015029907226,112.23376347589036,0.013564350510216903,0.24350547994862637,0.6366575002081288,2,1,-0.16399383544920454,0.34200286865235796,False,False,9.775086487505291,4291.804372504089,-12.200012207031818,697.9980468749147,1.5800094604486503,267.9977416991619,-1.965,-0.2200000000000002,-0.6566699884603738,1823,2.594525685511521e-40
3315,2018-01-05,112.79000091552734,113.28900146484376,112.7310028076172,112.78299713134766,112.78299713134766,0,0.15629123368650077,0.1625109039016913,45.97401053252144,31.102105521499357,31.102105521499357,31.727742857083978,112.69269722271956,False,False,Hold,112.61399993896484,112.98065032958985,51.214983271668395,113.74829849369596,112.98065032958985,112.21300216548374,0.013589020099755213,0.37126055432415966,0.6644723583387031,3,2,0.0200042724609375,0.5260009765625,False,False,14.610832134125928,483.5745646620637,-1.8400573730474434,1035.9954833984375,-1.9499969482410506,-353.0006408689701,-1.943,-0.2200000000000002,-0.64539278623659,1822,2.727549861983444e-40
3316,2018-01-09,113.17400360107422,113.17400360107422,112.37000274658205,113.14099884033205,113.14099884033205,0,-0.011489199107739267,0.01767880285242292,69.22086093207494,61.753306481844334,61.753306481844334,47.68345259339298,113.07866151477036,False,False,Hold,112.78580017089844,112.94125022888184,53.06435908742531,113.62565117495146,112.94125022888184,112.25684928281223,0.0121195921717289,0.6459295261040492,0.6329710207435306,1,6,0.02300262451171875,0.910003662109375,True,False,10.08639115265737,-1842.3646899765345,7.420043945312216,-233.9935302735796,-1.9950103759754256,-5.001068115007001,-1.921,-0.10999999999999899,-0.6002839773414548,1818,3.3314369244459785e-40
3317,2018-01-10,112.7699966430664,112.7699966430664,111.28099822998048,112.75499725341795,112.75499725341795,0,-0.34116862222405286,-0.32791136817627764,68.27216990299797,69.18602627200318,69.18602627200318,60.37809284356092,112.87862600031094,False,False,Hold,112.88799896240235,112.90175018310546,41.01990814229183,113.5311938737305,112.90175018310546,112.27230649248042,0.011150291108936729,0.3834264828822236,0.6406251458234293,2,7,-0.38100433349609375,0.5059967041015625,False,False,-20.003551445941525,-3008.9942598598896,10.21987915039091,279.98352050786934,-3.9500045776378556,-195.499420166243,-1.9100000000000001,-0.11000000000000121,-0.5890067751176711,1817,3.5022433480698835e-40
3318,2018-01-11,111.4260025024414,111.87100219726562,111.33399963378906,111.44400024414062,111.44400024414062,0,-1.1626952607083574,-1.1786570736103337,7.802855995032372,48.431962276701704,48.431962276701704,59.7904316768497,111.99197852186167,False,False,Hold,112.65539855957032,112.8348503112793,26.12444403082017,113.72952110704917,112.8348503112793,111.94017951550943,0.01585805791919299,-0.2772971207481058,0.5675722185301841,3,8,-1.7249984741210938,-0.8379974365234375,True,False,-88.66474784492766,-6866.119639898614,-23.26004028320341,-3347.991943359432,-6.689987182616619,-273.99826049787634,-1.899,0.129999999999999,-0.5777295728938873,1816,3.681807204301053e-40
3319,2018-01-12,111.28900146484376,111.66999816894533,111.00299835205078,111.29399871826172,111.29399871826172,0,-0.13459811703662172,-0.13908221075814275,12.29403573915054,29.45635387906024,29.45635387906024,49.02478080925501,111.56060327977592,False,False,Hold,112.35759887695312,112.77975006103516,25.257891392247984,113.88637517517706,112.77975006103516,111.67312494689325,0.0196245356731685,-0.17129840258754417,0.5619080007629802,4,9,-1.8619995117187358,-0.9749984741210795,False,False,-43.13752420857497,4552.722363635268,-29.779968261719603,-651.9927978516193,-5.510025024413778,117.99621582028408,-1.912,0.09000000000000119,-0.5664523706701035,1815,3.870577496310756e-40
3320,2018-01-16,110.62799835205078,110.9729995727539,110.60199737548828,110.58100128173828,110.58100128173828,0,-0.4671441939791743,-0.42484259995760226,3.0589108845246256,12.150447859782934,12.150447859782934,18.44618821182064,110.84644190464374,False,False,Hold,111.43479919433594,112.59959983825684,21.97510246219133,114.21707774303955,112.59959983825684,110.98212193347412,0.028729727407666383,-0.12399571287798263,0.5927997781192562,8,13,-2.5230026245117188,-1.6360015869140625,False,True,-42.949194985595796,-1448.2252457973743,-51.19995117187557,-1011.9934082032955,-9.93499755859375,-185.49728393551845,-1.921,0.010000000000001119,-0.5213435617749682,1811,4.727534029666589e-40
3321,2018-01-17,110.34700012207033,110.90899658203124,110.20800018310548,110.38800048828124,110.38800048828124,0,-0.17453341100187592,-0.2116106356025538,5.692604656773139,9.9499708323238,9.9499708323238,11.944060529575161,110.56310952748107,False,True,Buy,110.96139984130859,112.46984977722168,20.876982163473926,114.34007152802428,112.46984977722168,110.59962802641908,0.03325729970311336,-0.05657819401550322,0.6001084346092143,9,0,-2.8040008544921733,0.0,False,False,-28.333237716266524,1461.5957269329272,-47.33993530273466,386.0015869140909,-12.97500610351534,-304.0008544921591,-1.9220000000000002,0.009999999999998899,-0.5100663595511845,1810,4.9699198825226136e-40
3322,2018-01-18,111.34100341796876,111.4739990234375,110.73600006103516,111.3759994506836,111.3759994506836,0,0.8950238776245012,0.8633211268182169,36.93859331644303,15.230036285913542,15.230036285913542,12.443484992673392,111.06550312913252,True,False,Sell,110.94779968261719,112.3765998840332,36.38010944325913,114.26956455073987,112.3765998840332,110.48363521732652,0.03368965903328835,0.23570546483299676,0.5905585196608975,0,1,0.0,0.9940032958984375,False,False,50.23936016514483,7857.259788141136,-1.3600158691403408,4597.991943359431,-9.324989318848509,365.0016784666832,-1.923,0.020000000000000018,-0.4987891573274007,1809,5.2247331238005336e-40
3323,2018-01-19,111.00499725341795,111.1060028076172,110.50499725341795,111.0260009765625,111.0260009765625,0,-0.31424945755577083,-0.3331078500713397,25.869706840390432,22.83363493786881,22.83363493786881,16.00454735203535,111.04108945621546,False,False,Hold,110.89420013427734,112.26175003051758,35.47125585318648,114.18950594329145,112.26175003051758,110.3339941177437,0.03434394906991613,0.17948508268950442,0.563626411018315,1,2,-0.33600616455080967,0.6579971313476278,False,False,-2.4413672917063423,-5268.072745685117,-5.359954833984659,-399.99389648443184,-11.484985351562216,-215.9996032713707,-1.925,0.16000000000000014,-0.4875119551036169,1808,5.492610919329901e-40
3324,2018-01-22,110.6969985961914,111.14800262451172,110.61399841308594,110.68399810791016,110.68399810791016,0,-0.3080385365987759,-0.2963291278414557,15.053685607431087,25.95399525475479,25.95399525475479,21.339222159512346,110.82039486587425,False,True,Buy,110.81100006103516,112.13055000305175,32.26791393631878,114.11204490803725,112.13055000305175,110.14905509806626,0.03534264132177301,0.134984704855402,0.5475344066585193,4,0,-0.644004821777358,0.0,False,False,-22.069459034121053,-1962.809174241471,-8.320007324218182,-296.00524902335223,-13.120002746582315,-163.50173950200997,-1.941,-0.10000000000000009,-0.4536803484322655,1805,6.381503448060791e-40
3325,2018-01-23,110.9739990234375,111.16000366210938,110.25599670410156,110.96600341796876,110.96600341796876,0,0.25478417375532914,0.262007987138855,23.972252382675837,21.63188161016573,21.63188161016573,23.473170600929745,110.91038590012131,True,False,Sell,110.88800048828125,112.01370010375976,38.66619574984053,113.98042625525278,112.01370010375976,110.04697395226674,0.035115814398974696,0.23364449214354338,0.5128309928158958,0,1,0.0,0.27700042724609375,False,False,8.999103424706334,3106.8562458827387,7.700042724609091,1602.0050048827272,-11.684989929199219,143.50128173830967,-1.931,0.10000000000000009,-0.4424031462084817,1804,6.708690126370226e-40
3326,2018-01-24,110.1230010986328,110.29199981689452,109.00900268554688,110.10700225830078,110.10700225830078,0,-0.7741120101734555,-0.7596942246903147,25.177701384697393,21.401213124934714,21.401213124934714,22.995696663285045,110.41386750347056,False,False,Hold,110.83180084228516,111.85890007019043,29.62178916313036,113.91228036760636,111.85890007019043,109.8055197727745,0.03671375806712653,0.07341126383302667,0.5010262264209505,1,2,-0.8509979248047017,-0.573997497558608,False,False,-49.65183966507567,-5865.0943089782,-5.619964599608807,-1332.0007324217897,-15.480003356933025,-379.50134277338066,-1.941,0.10999999999999899,-0.43112594398469795,1803,7.052652024396214e-40
3327,2018-01-25,109.30599975585938,109.46199798583984,108.58999633789062,109.32599639892578,109.32599639892578,0,-0.7093153417643938,-0.7274764420180371,15.397470172778375,21.51580798005048,21.51580798005048,21.516300905050276,109.741526185483,False,True,Buy,110.42180023193359,111.6643497467041,24.35084048835293,113.89576250361068,111.6643497467041,109.43293698979753,0.03996643086120585,-0.02396253013718462,0.5203858722187709,2,0,-1.667999267578125,0.0,False,False,-67.23413179875593,-1758.2292133680255,-41.00006103515739,-3538.009643554858,-19.45503234863253,-397.5028991699503,-1.952,0.010000000000001119,-0.41984874176091413,1802,7.414249226045573e-40
3328,2018-01-26,109.66200256347656,109.75499725341795,108.33599853515624,109.7040023803711,109.7040023803711,0,0.3457603807844434,0.30734333609428943,28.27619703939453,22.950456198956704,22.950456198956704,21.9558257679806,109.71833519853661,True,False,Sell,110.15740051269532,111.50579986572265,24.42938021791126,113.81969445814269,111.50579986572265,109.19190527330261,0.04150267690481529,0.11065696526238382,0.5204747303532851,0,1,0.0,0.3560028076171875,False,False,-2.3190986946389103,6491.503310411701,-26.439971923826988,1456.0089111330399,-15.854988098145384,360.00442504871444,-1.953,-0.010000000000001119,-0.4085715395371303,1801,7.794385912669994e-40
