Date,PX_BID,PX_LAST
3/6/2016,-0.095,-0.095
2/6/2016,-0.1,-0.1
1/6/2016,-0.112,-0.112
31/5/2016,-0.105,-0.105
30/5/2016,-0.113,-0.113
27/5/2016,-0.113,-0.113
26/5/2016,-0.12,-0.12
25/5/2016,-0.083,-0.083
24/5/2016,-0.104,-0.104
23/5/2016,-0.094,-0.094
20/5/2016,-0.113,-0.113
19/5/2016,-0.065,-0.065
18/5/2016,-0.093,-0.093
17/5/2016,-0.102,-0.102
16/5/2016,-0.104,-0.104
13/5/2016,-0.109,-0.109
12/5/2016,-0.118,-0.118
11/5/2016,-0.104,-0.104
10/5/2016,-0.085,-0.085
9/5/2016,-0.095,-0.095
6/5/2016,-0.114,-0.114
5/5/2016,-0.124,-0.124
4/5/2016,-0.124,-0.124
3/5/2016,-0.124,-0.124
2/5/2016,-0.124,-0.124
29/4/2016,-0.075,-0.075
28/4/2016,-0.075,-0.075
27/4/2016,-0.047,-0.047
26/4/2016,-0.1,-0.1
25/4/2016,-0.06,-0.06
22/4/2016,-0.11,-0.11
21/4/2016,-0.114,-0.114
20/4/2016,-0.133,-0.133
19/4/2016,-0.123,-0.123
18/4/2016,-0.11,-0.11
15/4/2016,-0.115,-0.115
14/4/2016,-0.092,-0.092
13/4/2016,-0.076,-0.076
12/4/2016,-0.102,-0.102
11/4/2016,-0.086,-0.086
8/4/2016,-0.075,-0.075
7/4/2016,-0.052,-0.052
6/4/2016,-0.058,-0.058
5/4/2016,-0.053,-0.053
4/4/2016,-0.075,-0.075
1/4/2016,-0.059,-0.059
31/3/2016,-0.029,-0.029
30/3/2016,-0.088,-0.088
29/3/2016,-0.083,-0.083
28/3/2016,-0.084,-0.084
25/3/2016,-0.093,-0.093
24/3/2016,-0.084,-0.084
23/3/2016,-0.114,-0.114
22/3/2016,-0.097,-0.097
21/3/2016,-0.093,-0.093
18/3/2016,-0.093,-0.093
17/3/2016,-0.044,-0.044
16/3/2016,-0.079,-0.079
15/3/2016,-0.007,-0.007
14/3/2016,-0.039,-0.039
11/3/2016,-0.005,-0.005
10/3/2016,-0.017,-0.017
9/3/2016,-0.015,-0.015
8/3/2016,-0.099,-0.099
7/3/2016,-0.049,-0.049
4/3/2016,-0.044,-0.044
3/3/2016,-0.01,-0.01
2/3/2016,-0.028,-0.028
1/3/2016,-0.06,-0.06
29/2/2016,-0.06,-0.06
26/2/2016,-0.065,-0.065
25/2/2016,-0.069,-0.069
24/2/2016,-0.055,-0.055
23/2/2016,0.004,0.004
22/2/2016,-0.005,-0.005
19/2/2016,0.013,0.013
18/2/2016,0.02,0.02
17/2/2016,0.055,0.055
16/2/2016,0.03,0.03
15/2/2016,0.088,0.088
12/2/2016,0.09,0.09
11/2/2016,0.022,0.022
10/2/2016,0.022,0.022
9/2/2016,-0.025,-0.025
8/2/2016,0.045,0.045
5/2/2016,0.027,0.027
4/2/2016,0.057,0.057
3/2/2016,0.065,0.065
2/2/2016,0.086,0.086
1/2/2016,0.055,0.055
29/1/2016,0.1,0.1
28/1/2016,0.229,0.229
27/1/2016,0.214,0.214
26/1/2016,0.22,0.22
25/1/2016,0.226,0.226
22/1/2016,0.24,0.24
21/1/2016,0.233,0.233
20/1/2016,0.217,0.217
19/1/2016,0.225,0.225
18/1/2016,0.212,0.212
15/1/2016,0.221,0.221
14/1/2016,0.244,0.244
13/1/2016,0.2,0.2
12/1/2016,0.222,0.222
11/1/2016,0.229,0.229
8/1/2016,0.229,0.229
7/1/2016,0.244,0.244
6/1/2016,0.25,0.25
5/1/2016,0.26,0.26
4/1/2016,0.262,0.262
1/1/2016,0.265,0.265
31/12/2015,0.265,0.265
30/12/2015,0.265,0.265
29/12/2015,0.268,0.268
28/12/2015,0.267,0.267
25/12/2015,0.279,0.279
24/12/2015,0.281,0.281
23/12/2015,0.275,0.275
22/12/2015,0.275,0.275
21/12/2015,0.28,0.28
18/12/2015,0.27,0.27
17/12/2015,0.3,0.3
16/12/2015,0.304,0.304
15/12/2015,0.3,0.3
14/12/2015,0.3,0.3
11/12/2015,0.322,0.322
10/12/2015,0.312,0.312
9/12/2015,0.306,0.306
8/12/2015,0.32,0.32
7/12/2015,0.33,0.33
4/12/2015,0.341,0.341
3/12/2015,0.319,0.319
2/12/2015,0.322,0.322
1/12/2015,0.299,0.299
30/11/2015,0.307,0.307
27/11/2015,0.308,0.308
26/11/2015,0.3,0.3
25/11/2015,0.304,0.304
24/11/2015,0.32,0.32
23/11/2015,0.324,0.324
20/11/2015,0.324,0.324
19/11/2015,0.3,0.3
18/11/2015,0.3,0.3
17/11/2015,0.299,0.299
16/11/2015,0.303,0.303
13/11/2015,0.305,0.305
12/11/2015,0.301,0.301
11/11/2015,0.318,0.318
10/11/2015,0.319,0.319
9/11/2015,0.335,0.335
6/11/2015,0.324,0.324
5/11/2015,0.319,0.319
4/11/2015,0.323,0.323
3/11/2015,0.316,0.316
2/11/2015,0.316,0.316
30/10/2015,0.309,0.309
29/10/2015,0.3,0.3
28/10/2015,0.287,0.287
27/10/2015,0.308,0.308
26/10/2015,0.321,0.321
23/10/2015,0.303,0.303
22/10/2015,0.308,0.308
21/10/2015,0.32,0.32
20/10/2015,0.314,0.314
19/10/2015,0.332,0.332
16/10/2015,0.32,0.32
15/10/2015,0.324,0.324
14/10/2015,0.31,0.31
13/10/2015,0.315,0.315
12/10/2015,0.32,0.32
9/10/2015,0.32,0.32
8/10/2015,0.333,0.333
7/10/2015,0.341,0.341
6/10/2015,0.329,0.329
5/10/2015,0.313,0.313
2/10/2015,0.317,0.317
1/10/2015,0.325,0.325
30/9/2015,0.356,0.356
29/9/2015,0.332,0.332
28/9/2015,0.358,0.358
25/9/2015,0.324,0.324
24/9/2015,0.331,0.331
23/9/2015,0.314,0.314
22/9/2015,0.314,0.314
21/9/2015,0.314,0.314
18/9/2015,0.314,0.314
17/9/2015,0.365,0.365
16/9/2015,0.37,0.37
15/9/2015,0.382,0.382
14/9/2015,0.364,0.364
11/9/2015,0.345,0.345
10/9/2015,0.35,0.35
9/9/2015,0.369,0.369
8/9/2015,0.355,0.355
7/9/2015,0.37,0.37
4/9/2015,0.36,0.36
3/9/2015,0.401,0.401
2/9/2015,0.395,0.395
1/9/2015,0.361,0.361
31/8/2015,0.38,0.38
28/8/2015,0.379,0.379
27/8/2015,0.393,0.393
26/8/2015,0.371,0.371
25/8/2015,0.385,0.385
24/8/2015,0.348,0.348
21/8/2015,0.366,0.366
20/8/2015,0.366,0.366
19/8/2015,0.376,0.376
18/8/2015,0.377,0.377
17/8/2015,0.399,0.399
14/8/2015,0.384,0.384
13/8/2015,0.384,0.384
12/8/2015,0.359,0.359
11/8/2015,0.394,0.394
10/8/2015,0.41,0.41
7/8/2015,0.42,0.42
6/8/2015,0.426,0.426
5/8/2015,0.401,0.401
4/8/2015,0.391,0.391
3/8/2015,0.418,0.418
31/7/2015,0.415,0.415
30/7/2015,0.411,0.411
29/7/2015,0.41,0.41
28/7/2015,0.412,0.412
27/7/2015,0.409,0.409
24/7/2015,0.411,0.411
23/7/2015,0.417,0.417
22/7/2015,0.423,0.423
21/7/2015,0.42,0.42
20/7/2015,0.426,0.426
17/7/2015,0.426,0.426
16/7/2015,0.448,0.448
15/7/2015,0.456,0.456
14/7/2015,0.464,0.464
13/7/2015,0.455,0.455
10/7/2015,0.447,0.447
9/7/2015,0.448,0.448
8/7/2015,0.419,0.419
7/7/2015,0.458,0.458
6/7/2015,0.475,0.475
3/7/2015,0.488,0.488
2/7/2015,0.525,0.525
1/7/2015,0.483,0.483
30/6/2015,0.465,0.465
29/6/2015,0.451,0.451
26/6/2015,0.47,0.47
25/6/2015,0.48,0.48
24/6/2015,0.464,0.464
23/6/2015,0.465,0.465
22/6/2015,0.437,0.437
19/6/2015,0.423,0.423
18/6/2015,0.449,0.449
17/6/2015,0.481,0.481
16/6/2015,0.502,0.502
15/6/2015,0.509,0.509
12/6/2015,0.518,0.518
11/6/2015,0.536,0.536
10/6/2015,0.511,0.511
9/6/2015,0.458,0.458
8/6/2015,0.496,0.496
5/6/2015,0.491,0.491
4/6/2015,0.509,0.509
3/6/2015,0.474,0.474
2/6/2015,0.423,0.423
1/6/2015,0.409,0.409
29/5/2015,0.394,0.394
28/5/2015,0.401,0.401
27/5/2015,0.39,0.39
26/5/2015,0.423,0.423
25/5/2015,0.424,0.424
22/5/2015,0.419,0.419
21/5/2015,0.414,0.414
20/5/2015,0.396,0.396
19/5/2015,0.379,0.379
18/5/2015,0.39,0.39
15/5/2015,0.404,0.404
14/5/2015,0.454,0.454
13/5/2015,0.455,0.455
12/5/2015,0.449,0.449
11/5/2015,0.396,0.396
8/5/2015,0.421,0.421
7/5/2015,0.43,0.43
6/5/2015,0.363,0.363
5/5/2015,0.363,0.363
4/5/2015,0.363,0.363
1/5/2015,0.363,0.363
30/4/2015,0.342,0.342
29/4/2015,0.301,0.301
28/4/2015,0.301,0.301
27/4/2015,0.309,0.309
24/4/2015,0.29,0.29
23/4/2015,0.315,0.315
22/4/2015,0.306,0.306
21/4/2015,0.315,0.315
20/4/2015,0.31,0.31
17/4/2015,0.308,0.308
16/4/2015,0.329,0.329
15/4/2015,0.329,0.329
14/4/2015,0.33,0.33
13/4/2015,0.343,0.343
10/4/2015,0.345,0.345
9/4/2015,0.367,0.367
8/4/2015,0.364,0.364
7/4/2015,0.36,0.36
6/4/2015,0.34,0.34
3/4/2015,0.368,0.368
2/4/2015,0.341,0.341
1/4/2015,0.388,0.388
31/3/2015,0.405,0.405
30/3/2015,0.374,0.374
27/3/2015,0.375,0.375
26/3/2015,0.329,0.329
25/3/2015,0.33,0.33
24/3/2015,0.31,0.31
23/3/2015,0.314,0.314
20/3/2015,0.329,0.329
19/3/2015,0.337,0.337
18/3/2015,0.366,0.366
17/3/2015,0.425,0.425
16/3/2015,0.418,0.418
13/3/2015,0.41,0.41
12/3/2015,0.389,0.389
11/3/2015,0.42,0.42
10/3/2015,0.469,0.469
9/3/2015,0.435,0.435
6/3/2015,0.396,0.396
5/3/2015,0.404,0.404
4/3/2015,0.409,0.409
3/3/2015,0.376,0.376
2/3/2015,0.35,0.35
27/2/2015,0.335,0.335
26/2/2015,0.343,0.343
25/2/2015,0.34,0.34
24/2/2015,0.377,0.377
23/2/2015,0.383,0.383
20/2/2015,0.391,0.391
19/2/2015,0.393,0.393
18/2/2015,0.411,0.411
17/2/2015,0.399,0.399
16/2/2015,0.441,0.441
13/2/2015,0.424,0.424
12/2/2015,0.396,0.396
11/2/2015,0.395,0.395
10/2/2015,0.395,0.395
9/2/2015,0.354,0.354
6/2/2015,0.339,0.339
5/2/2015,0.361,0.361
4/2/2015,0.381,0.381
3/2/2015,0.366,0.366
2/2/2015,0.289,0.289
30/1/2015,0.278,0.278
29/1/2015,0.297,0.297
28/1/2015,0.295,0.295
27/1/2015,0.263,0.263
26/1/2015,0.23,0.23
23/1/2015,0.234,0.234
22/1/2015,0.32,0.32
21/1/2015,0.252,0.252
20/1/2015,0.223,0.223
19/1/2015,0.201,0.201
16/1/2015,0.243,0.243
15/1/2015,0.253,0.253
14/1/2015,0.259,0.259
13/1/2015,0.268,0.268
12/1/2015,0.279,0.279
9/1/2015,0.279,0.279
8/1/2015,0.294,0.294
7/1/2015,0.301,0.301
6/1/2015,0.293,0.293
5/1/2015,0.325,0.325
2/1/2015,0.329,0.329
1/1/2015,0.329,0.329
31/12/2014,0.329,0.329
30/12/2014,0.329,0.329
29/12/2014,0.325,0.325
26/12/2014,0.33,0.33
25/12/2014,0.315,0.315
24/12/2014,0.334,0.334
23/12/2014,0.338,0.338
22/12/2014,0.338,0.338
19/12/2014,0.356,0.356
18/12/2014,0.361,0.361
17/12/2014,0.363,0.363
16/12/2014,0.361,0.361
15/12/2014,0.378,0.378
12/12/2014,0.396,0.396
11/12/2014,0.411,0.411
10/12/2014,0.414,0.414
9/12/2014,0.419,0.419
8/12/2014,0.444,0.444
5/12/2014,0.421,0.421
4/12/2014,0.437,0.437
3/12/2014,0.436,0.436
2/12/2014,0.424,0.424
1/12/2014,0.428,0.428
28/11/2014,0.421,0.421
27/11/2014,0.427,0.427
26/11/2014,0.437,0.437
25/11/2014,0.452,0.452
21/11/2014,0.462,0.462
20/11/2014,0.473,0.473
19/11/2014,0.483,0.483
18/11/2014,0.513,0.513
17/11/2014,0.487,0.487
14/11/2014,0.483,0.483
13/11/2014,0.502,0.502
12/11/2014,0.533,0.533
11/11/2014,0.492,0.492
10/11/2014,0.455,0.455
7/11/2014,0.483,0.483
6/11/2014,0.47,0.47
5/11/2014,0.471,0.471
4/11/2014,0.444,0.444
3/11/2014,0.458,0.458
31/10/2014,0.458,0.458
30/10/2014,0.469,0.469
29/10/2014,0.466,0.466
28/10/2014,0.461,0.461
27/10/2014,0.474,0.474
24/10/2014,0.47,0.47
23/10/2014,0.478,0.478
22/10/2014,0.485,0.485
21/10/2014,0.485,0.485
20/10/2014,0.488,0.488
17/10/2014,0.476,0.476
16/10/2014,0.487,0.487
15/10/2014,0.491,0.491
14/10/2014,0.5,0.5
13/10/2014,0.505,0.505
10/10/2014,0.505,0.505
9/10/2014,0.492,0.492
8/10/2014,0.503,0.503
7/10/2014,0.513,0.513
6/10/2014,0.523,0.523
3/10/2014,0.518,0.518
2/10/2014,0.526,0.526
1/10/2014,0.531,0.531
30/9/2014,0.531,0.531
29/9/2014,0.524,0.524
26/9/2014,0.523,0.523
25/9/2014,0.525,0.525
24/9/2014,0.528,0.528
23/9/2014,0.542,0.542
22/9/2014,0.542,0.542
19/9/2014,0.564,0.564
18/9/2014,0.569,0.569
17/9/2014,0.56,0.56
16/9/2014,0.582,0.582
15/9/2014,0.578,0.578
12/9/2014,0.578,0.578
11/9/2014,0.566,0.566
10/9/2014,0.55,0.55
9/9/2014,0.536,0.536
8/9/2014,0.531,0.531
5/9/2014,0.543,0.543
4/9/2014,0.535,0.535
3/9/2014,0.534,0.534
2/9/2014,0.505,0.505
1/9/2014,0.496,0.496
29/8/2014,0.496,0.496
28/8/2014,0.493,0.493
27/8/2014,0.498,0.498
26/8/2014,0.503,0.503
25/8/2014,0.511,0.511
22/8/2014,0.51,0.51
21/8/2014,0.529,0.529
20/8/2014,0.52,0.52
19/8/2014,0.504,0.504
18/8/2014,0.502,0.502
15/8/2014,0.503,0.503
14/8/2014,0.506,0.506
13/8/2014,0.515,0.515
12/8/2014,0.514,0.514
11/8/2014,0.517,0.517
8/8/2014,0.505,0.505
7/8/2014,0.527,0.527
6/8/2014,0.521,0.521
5/8/2014,0.523,0.523
4/8/2014,0.532,0.532
1/8/2014,0.539,0.539
31/7/2014,0.538,0.538
30/7/2014,0.53,0.53
29/7/2014,0.524,0.524
28/7/2014,0.535,0.535
25/7/2014,0.536,0.536
24/7/2014,0.526,0.526
23/7/2014,0.537,0.537
22/7/2014,0.54,0.54
21/7/2014,0.546,0.546
18/7/2014,0.546,0.546
17/7/2014,0.537,0.537
16/7/2014,0.547,0.547
15/7/2014,0.544,0.544
14/7/2014,0.541,0.541
11/7/2014,0.537,0.537
10/7/2014,0.546,0.546
9/7/2014,0.551,0.551
8/7/2014,0.557,0.557
7/7/2014,0.567,0.567
4/7/2014,0.57,0.57
3/7/2014,0.566,0.566
2/7/2014,0.561,0.561
1/7/2014,0.559,0.559
30/6/2014,0.566,0.566
27/6/2014,0.564,0.564
26/6/2014,0.572,0.572
25/6/2014,0.574,0.574
24/6/2014,0.582,0.582
23/6/2014,0.584,0.584
20/6/2014,0.587,0.587
19/6/2014,0.591,0.591
18/6/2014,0.602,0.602
17/6/2014,0.595,0.595
16/6/2014,0.602,0.602
13/6/2014,0.603,0.603
12/6/2014,0.602,0.602
11/6/2014,0.604,0.604
10/6/2014,0.602,0.602
9/6/2014,0.603,0.603
6/6/2014,0.6,0.6
5/6/2014,0.618,0.618
4/6/2014,0.616,0.616
3/6/2014,0.589,0.589
2/6/2014,0.587,0.587
30/5/2014,0.578,0.578
29/5/2014,0.576,0.576
28/5/2014,0.584,0.584
27/5/2014,0.593,0.593
26/5/2014,0.589,0.589
23/5/2014,0.592,0.592
22/5/2014,0.601,0.601
21/5/2014,0.598,0.598
20/5/2014,0.592,0.592
19/5/2014,0.59,0.59
16/5/2014,0.584,0.584
15/5/2014,0.595,0.595
14/5/2014,0.602,0.602
13/5/2014,0.612,0.612
12/5/2014,0.611,0.611
9/5/2014,0.608,0.608
8/5/2014,0.612,0.612
7/5/2014,0.601,0.601
6/5/2014,0.611,0.611
5/5/2014,0.611,0.611
2/5/2014,0.611,0.611
1/5/2014,0.622,0.622
30/4/2014,0.627,0.627
29/4/2014,0.617,0.617
28/4/2014,0.617,0.617
25/4/2014,0.623,0.623
24/4/2014,0.617,0.617
23/4/2014,0.616,0.616
22/4/2014,0.605,0.605
21/4/2014,0.608,0.608
18/4/2014,0.601,0.601
17/4/2014,0.605,0.605
16/4/2014,0.61,0.61
15/4/2014,0.605,0.605
14/4/2014,0.608,0.608
11/4/2014,0.605,0.605
10/4/2014,0.609,0.609
9/4/2014,0.616,0.616
8/4/2014,0.62,0.62
7/4/2014,0.618,0.618
4/4/2014,0.648,0.648
3/4/2014,0.645,0.645
2/4/2014,0.626,0.626
1/4/2014,0.62,0.62
31/3/2014,0.642,0.642
28/3/2014,0.626,0.626
27/3/2014,0.632,0.632
26/3/2014,0.632,0.632
25/3/2014,0.611,0.611
24/3/2014,0.616,0.616
21/3/2014,0.601,0.601
20/3/2014,0.601,0.601
19/3/2014,0.614,0.614
18/3/2014,0.622,0.622
17/3/2014,0.624,0.624
14/3/2014,0.627,0.627
13/3/2014,0.644,0.644
12/3/2014,0.63,0.63
11/3/2014,0.635,0.635
10/3/2014,0.632,0.632
7/3/2014,0.628,0.628
6/3/2014,0.622,0.622
5/3/2014,0.609,0.609
4/3/2014,0.589,0.589
3/3/2014,0.58,0.58
28/2/2014,0.586,0.586
27/2/2014,0.587,0.587
26/2/2014,0.592,0.592
25/2/2014,0.592,0.592
24/2/2014,0.596,0.596
21/2/2014,0.604,0.604
20/2/2014,0.588,0.588
19/2/2014,0.605,0.605
18/2/2014,0.603,0.603
17/2/2014,0.603,0.603
14/2/2014,0.599,0.599
13/2/2014,0.604,0.604
12/2/2014,0.613,0.613
11/2/2014,0.608,0.608
10/2/2014,0.608,0.608
7/2/2014,0.62,0.62
6/2/2014,0.617,0.617
5/2/2014,0.6,0.6
4/2/2014,0.614,0.614
3/2/2014,0.615,0.615
31/1/2014,0.622,0.622
30/1/2014,0.625,0.625
29/1/2014,0.635,0.635
28/1/2014,0.634,0.634
27/1/2014,0.64,0.64
24/1/2014,0.632,0.632
23/1/2014,0.661,0.661
22/1/2014,0.676,0.676
21/1/2014,0.689,0.689
20/1/2014,0.669,0.669
17/1/2014,0.674,0.674
16/1/2014,0.678,0.678
15/1/2014,0.666,0.666
14/1/2014,0.657,0.657
13/1/2014,0.702,0.702
10/1/2014,0.702,0.702
9/1/2014,0.701,0.701
8/1/2014,0.708,0.708
7/1/2014,0.697,0.697
6/1/2014,0.727,0.727
3/1/2014,0.741,0.741
2/1/2014,0.741,0.741
1/1/2014,0.741,0.741
31/12/2013,0.741,0.741
30/12/2013,0.741,0.741
27/12/2013,0.706,0.706
26/12/2013,0.708,0.708
25/12/2013,0.696,0.696
24/12/2013,0.682,0.682
23/12/2013,0.681,0.681
20/12/2013,0.681,0.681
19/12/2013,0.674,0.674
18/12/2013,0.666,0.666
17/12/2013,0.668,0.668
16/12/2013,0.69,0.69
13/12/2013,0.696,0.696
12/12/2013,0.664,0.664
11/12/2013,0.65,0.65
10/12/2013,0.663,0.663
9/12/2013,0.66,0.66
6/12/2013,0.669,0.669
5/12/2013,0.634,0.634
4/12/2013,0.633,0.633
3/12/2013,0.634,0.634
2/12/2013,0.617,0.617
29/11/2013,0.605,0.605
28/11/2013,0.606,0.606
27/11/2013,0.607,0.607
26/11/2013,0.619,0.619
25/11/2013,0.644,0.644
22/11/2013,0.628,0.628
21/11/2013,0.631,0.631
20/11/2013,0.615,0.615
19/11/2013,0.621,0.621
18/11/2013,0.633,0.633
15/11/2013,0.634,0.634
14/11/2013,0.602,0.602
13/11/2013,0.601,0.601
12/11/2013,0.604,0.604
11/11/2013,0.597,0.597
8/11/2013,0.594,0.594
7/11/2013,0.595,0.595
6/11/2013,0.612,0.612
5/11/2013,0.601,0.601
4/11/2013,0.599,0.599
1/11/2013,0.599,0.599
31/10/2013,0.595,0.595
30/10/2013,0.588,0.588
29/10/2013,0.614,0.614
28/10/2013,0.62,0.62
25/10/2013,0.617,0.617
24/10/2013,0.615,0.615
23/10/2013,0.608,0.608
22/10/2013,0.621,0.621
21/10/2013,0.625,0.625
18/10/2013,0.62,0.62
17/10/2013,0.629,0.629
16/10/2013,0.643,0.643
15/10/2013,0.671,0.671
14/10/2013,0.657,0.657
11/10/2013,0.657,0.657
10/10/2013,0.656,0.656
9/10/2013,0.655,0.655
8/10/2013,0.656,0.656
7/10/2013,0.646,0.646
4/10/2013,0.652,0.652
3/10/2013,0.641,0.641
2/10/2013,0.644,0.644
1/10/2013,0.667,0.667
30/9/2013,0.686,0.686
27/9/2013,0.682,0.682
26/9/2013,0.697,0.697
25/9/2013,0.673,0.673
24/9/2013,0.673,0.673
23/9/2013,0.695,0.695
20/9/2013,0.695,0.695
19/9/2013,0.678,0.678
18/9/2013,0.706,0.706
17/9/2013,0.72,0.72
16/9/2013,0.728,0.728
13/9/2013,0.728,0.728
12/9/2013,0.732,0.732
11/9/2013,0.734,0.734
10/9/2013,0.747,0.747
9/9/2013,0.752,0.752
6/9/2013,0.784,0.784
5/9/2013,0.78,0.78
4/9/2013,0.775,0.775
3/9/2013,0.752,0.752
2/9/2013,0.746,0.746
30/8/2013,0.72,0.72
29/8/2013,0.714,0.714
28/8/2013,0.725,0.725
27/8/2013,0.745,0.745
26/8/2013,0.766,0.766
23/8/2013,0.774,0.774
22/8/2013,0.753,0.753
21/8/2013,0.733,0.733
20/8/2013,0.744,0.744
19/8/2013,0.769,0.769
16/8/2013,0.757,0.757
15/8/2013,0.746,0.746
14/8/2013,0.752,0.752
13/8/2013,0.742,0.742
12/8/2013,0.752,0.752
9/8/2013,0.757,0.757
8/8/2013,0.755,0.755
7/8/2013,0.757,0.757
6/8/2013,0.788,0.788
5/8/2013,0.778,0.778
2/8/2013,0.822,0.822
1/8/2013,0.799,0.799
31/7/2013,0.802,0.802
30/7/2013,0.796,0.796
29/7/2013,0.796,0.796
26/7/2013,0.787,0.787
25/7/2013,0.807,0.807
24/7/2013,0.776,0.776
23/7/2013,0.779,0.779
22/7/2013,0.788,0.788
19/7/2013,0.814,0.814
18/7/2013,0.809,0.809
17/7/2013,0.82,0.82
16/7/2013,0.827,0.827
15/7/2013,0.822,0.822
12/7/2013,0.822,0.822
11/7/2013,0.832,0.832
10/7/2013,0.859,0.859
9/7/2013,0.87,0.87
8/7/2013,0.882,0.882
5/7/2013,0.859,0.859
4/7/2013,0.856,0.856
3/7/2013,0.874,0.874
2/7/2013,0.894,0.894
1/7/2013,0.894,0.894
28/6/2013,0.853,0.853
27/6/2013,0.838,0.838
26/6/2013,0.865,0.865
25/6/2013,0.853,0.853
24/6/2013,0.879,0.879
21/6/2013,0.876,0.876
20/6/2013,0.856,0.856
19/6/2013,0.816,0.816
18/6/2013,0.836,0.836
17/6/2013,0.838,0.838
14/6/2013,0.824,0.824
13/6/2013,0.86,0.86
12/6/2013,0.884,0.884
11/6/2013,0.889,0.889
10/6/2013,0.842,0.842
7/6/2013,0.856,0.856
6/6/2013,0.833,0.833
5/6/2013,0.847,0.847
4/6/2013,0.88,0.88
3/6/2013,0.817,0.817
31/5/2013,0.857,0.857
30/5/2013,0.904,0.904
29/5/2013,0.933,0.933
28/5/2013,0.906,0.906
27/5/2013,0.83,0.83
24/5/2013,0.834,0.834
23/5/2013,0.863,0.863
22/5/2013,0.891,0.891
21/5/2013,0.879,0.879
20/5/2013,0.849,0.849
17/5/2013,0.797,0.797
16/5/2013,0.82,0.82
15/5/2013,0.855,0.855
14/5/2013,0.862,0.862
13/5/2013,0.754,0.754
10/5/2013,0.696,0.696
9/5/2013,0.6,0.6
8/5/2013,0.597,0.597
7/5/2013,0.594,0.594
6/5/2013,0.565,0.565
3/5/2013,0.565,0.565
2/5/2013,0.565,0.565
1/5/2013,0.591,0.591
30/4/2013,0.609,0.609
29/4/2013,0.591,0.591
26/4/2013,0.591,0.591
25/4/2013,0.583,0.583
24/4/2013,0.591,0.591
23/4/2013,0.586,0.586
22/4/2013,0.61,0.61
19/4/2013,0.581,0.581
18/4/2013,0.587,0.587
17/4/2013,0.602,0.602
16/4/2013,0.587,0.587
15/4/2013,0.649,0.649
12/4/2013,0.614,0.614
11/4/2013,0.547,0.547
10/4/2013,0.584,0.584
9/4/2013,0.528,0.528
8/4/2013,0.52,0.52
5/4/2013,0.534,0.534
4/4/2013,0.446,0.446
3/4/2013,0.56,0.56
2/4/2013,0.564,0.564
1/4/2013,0.571,0.571
29/3/2013,0.551,0.551
28/3/2013,0.513,0.513
27/3/2013,0.522,0.522
26/3/2013,0.543,0.543
25/3/2013,0.563,0.563
22/3/2013,0.566,0.566
21/3/2013,0.582,0.582
20/3/2013,0.6,0.6
19/3/2013,0.6,0.6
18/3/2013,0.596,0.596
15/3/2013,0.625,0.625
14/3/2013,0.628,0.628
13/3/2013,0.633,0.633
12/3/2013,0.642,0.642
11/3/2013,0.66,0.66
8/3/2013,0.648,0.648
7/3/2013,0.678,0.678
6/3/2013,0.648,0.648
5/3/2013,0.632,0.632
4/3/2013,0.616,0.616
1/3/2013,0.66,0.66
28/2/2013,0.663,0.663
27/2/2013,0.67,0.67
26/2/2013,0.69,0.69
25/2/2013,0.708,0.708
22/2/2013,0.73,0.73
21/2/2013,0.742,0.742
20/2/2013,0.745,0.745
19/2/2013,0.742,0.742
18/2/2013,0.747,0.747
15/2/2013,0.753,0.753
14/2/2013,0.768,0.768
13/2/2013,0.745,0.745
12/2/2013,0.753,0.753
11/2/2013,0.765,0.765
8/2/2013,0.765,0.765
7/2/2013,0.767,0.767
6/2/2013,0.778,0.778
5/2/2013,0.793,0.793
4/2/2013,0.807,0.807
1/2/2013,0.771,0.771
31/1/2013,0.754,0.754
30/1/2013,0.774,0.774
29/1/2013,0.765,0.765
28/1/2013,0.75,0.75
25/1/2013,0.72,0.72
24/1/2013,0.726,0.726
23/1/2013,0.735,0.735
22/1/2013,0.73,0.73
21/1/2013,0.738,0.738
18/1/2013,0.754,0.754
17/1/2013,0.744,0.744
16/1/2013,0.756,0.756
15/1/2013,0.781,0.781
14/1/2013,0.82,0.82
11/1/2013,0.82,0.82
10/1/2013,0.827,0.827
9/1/2013,0.831,0.831
8/1/2013,0.836,0.836
7/1/2013,0.83,0.83
4/1/2013,0.826,0.826
3/1/2013,0.791,0.791
2/1/2013,0.791,0.791
1/1/2013,0.791,0.791
31/12/2012,0.791,0.791
28/12/2012,0.791,0.791
27/12/2012,0.798,0.798
26/12/2012,0.794,0.794
25/12/2012,0.774,0.774
24/12/2012,0.766,0.766
21/12/2012,0.766,0.766
20/12/2012,0.772,0.772
19/12/2012,0.772,0.772
18/12/2012,0.757,0.757
17/12/2012,0.739,0.739
14/12/2012,0.737,0.737
13/12/2012,0.73,0.73
12/12/2012,0.702,0.702
11/12/2012,0.706,0.706
10/12/2012,0.699,0.699
7/12/2012,0.705,0.705
6/12/2012,0.695,0.695
5/12/2012,0.696,0.696
4/12/2012,0.707,0.707
3/12/2012,0.71,0.71
30/11/2012,0.716,0.716
29/11/2012,0.716,0.716
28/11/2012,0.721,0.721
27/11/2012,0.731,0.731
26/11/2012,0.731,0.731
23/11/2012,0.741,0.741
22/11/2012,0.741,0.741
21/11/2012,0.74,0.74
